url,gt_label,pred_label,correct,tox_toxicity,tox_severe_toxicity,tox_obscene,tox_insult,tox_identity_attack,tox_threat,tox_final_flag,adult_prob,adult_flag,is_adult_toxic,is_adult_toxic_fn,attack_prob,attack_flag,has_mentions,mention_count,has_quote,is_reply
https://bsky.app/profile/3ofspades.bsky.social/post/3m4f5reqv4s2e,profanity,neutral,0,0.41681891679763794,0.001987522467970848,0.288510262966156,0.0006162067293189466,0.03551487997174263,0.0013031804701313376,0,0.0800795629620552,0,0,0,0.0,0,0,0,0,1
https://bsky.app/profile/molson.bsky.social/post/3m3qcbfj42c2f,profanity,neutral,0,0.0025348570197820663,8.968608744908124e-05,0.0002606060297694057,0.00010010857658926398,0.00024044563178904355,0.00015307206194847822,0,0.009285069070756435,0,0,0,0.0,0,0,0,0,1
https://bsky.app/profile/qmickhusky.bsky.social/post/3m4gdab3wxs25,neutral,neutral,1,0.0064643071964383125,9.783278073882684e-05,0.0002833012549672276,0.0002021358086494729,0.0003630694991443306,0.00023731420515105128,0,0.011002207174897194,0,0,0,0.0,0,0,0,0,1
https://bsky.app/profile/josephfarina.bsky.social/post/3lwbztesnxc2x,targeted,targeted,1,0.9967588782310486,0.33397361636161804,0.9682990312576294,0.37769702076911926,0.7917974591255188,0.04536685720086098,1,0.02815990336239338,0,1,1,0.9979786276817322,1,0,0,1,0
https://bsky.app/profile/hentaihubx.bsky.social/post/3m4gm4bziww22,profanity,profanity,1,0.9930776357650757,0.12945184111595154,0.9686095118522644,0.004085940774530172,0.763661801815033,0.023090215399861336,1,0.9967594742774963,1,1,1,0.006676143500953913,0,0,0,0,0
https://bsky.app/profile/wisdomwangle.bsky.social/post/3lyfv3orths2f,profanity,profanity,1,0.8701077699661255,0.007659519091248512,0.4834896922111511,0.0016061998903751373,0.12790141999721527,0.011900322511792183,1,0.9892996549606323,1,1,1,0.006803740747272968,0,0,0,0,1
https://bsky.app/profile/ayeeredboi.bsky.social/post/3m4fy7bx3mk2j,targeted,targeted,1,0.9984437823295593,0.43785709142684937,0.9914490580558777,0.004859059117734432,0.9594652056694031,0.028544800356030464,1,0.9926857948303223,1,1,1,0.9980289340019226,1,0,0,1,0
https://bsky.app/profile/herrcausb.bsky.social/post/3m4fov3x4rs23,neutral,neutral,1,0.014366203919053078,0.0001003513389150612,0.000771091494243592,0.00016303335723932832,0.0006361002451740205,0.00024321870296262205,0,0.016579970717430115,0,0,0,0.0,0,1,1,1,1
https://bsky.app/profile/thevinyllitigator.bsky.social/post/3m4gq2spwpc2h,targeted,profanity,0,0.624819815158844,0.007083420641720295,0.6976686716079712,0.0015652261208742857,0.09429025650024414,0.003333649830892682,1,0.04068644717335701,0,1,1,0.13883952796459198,0,0,0,0,1
https://bsky.app/profile/apopularmonster.bsky.social/post/3m4fuxbqses2w,neutral,profanity,0,0.34456849098205566,0.00154391978867352,0.1359710544347763,0.0006881691515445709,0.05077279359102249,0.002530117053538561,0,0.96662437915802,1,1,1,0.3371381461620331,0,0,0,0,1
https://bsky.app/profile/harajukustudio.bsky.social/post/3m4efrtmdqs2y,profanity,profanity,1,0.9778770804405212,0.07671473175287247,0.8062506914138794,0.019073788076639175,0.365206241607666,0.20253700017929077,1,0.9987528324127197,1,1,1,0.006071790121495724,0,0,0,1,0
https://bsky.app/profile/tenshikits.bsky.social/post/3m4gptpctjc2a,neutral,neutral,1,0.08740951865911484,0.00025289918994531035,0.0045000542886555195,0.0004409325192682445,0.004245345015078783,0.0005834519979543984,0,0.1541602462530136,0,0,0,0.0,0,0,0,1,0
https://bsky.app/profile/pitdiver.bsky.social/post/3m43yilupi22k,profanity,profanity,1,0.21582068502902985,0.0010571388993412256,0.12829546630382538,0.00042893626959994435,0.01041121780872345,0.000600990722887218,0,0.5790455341339111,1,1,1,0.01639939472079277,0,0,0,1,0
https://bsky.app/profile/buddysystem8.bsky.social/post/3m4gqag4c4c2i,profanity,profanity,1,0.0260924119502306,0.00022001838078722358,0.0038047833368182182,0.0002190661762142554,0.0009052719105966389,0.000381905963877216,0,0.9913131594657898,1,1,1,0.010337875224649906,0,0,0,1,0
https://bsky.app/profile/josephfarina.bsky.social/post/3m47mwq2wr22k,targeted,targeted,1,0.9878815412521362,0.08180218189954758,0.9496369957923889,0.006073010619729757,0.8088056445121765,0.016835534945130348,1,0.3400682806968689,0,1,1,0.9974710941314697,1,0,0,1,0
https://bsky.app/profile/ripo1962.bsky.social/post/3m3zwqyzn522b,profanity,targeted,0,0.9987118244171143,0.4445125460624695,0.9932007193565369,0.00971771776676178,0.9146379828453064,0.047596052289009094,1,0.8533427119255066,1,1,1,0.997665524482727,1,0,0,1,0
https://bsky.app/profile/davidrlurie.bsky.social/post/3m4gortucic2c,neutral,neutral,1,0.05558938905596733,0.00018604686192702502,0.0013400600291788578,0.0002825998526532203,0.009356032125651836,0.0009256599587388337,0,0.18349649012088776,0,0,0,0.0,0,0,0,1,0
https://bsky.app/profile/marderzucht.bsky.social/post/3m4gofgdbak2r,neutral,neutral,1,0.5323365926742554,0.003756491467356682,0.11617793142795563,0.005214792210608721,0.04357810318470001,0.020492607727646828,0,0.014927888289093971,0,0,0,0.0,0,0,0,1,0
https://bsky.app/profile/ellecfromtwitter.bsky.social/post/3m3zohj5vkk2i,profanity,targeted,0,0.7761223316192627,0.005826068576425314,0.17394812405109406,0.018073545768857002,0.0760333463549614,0.017129110172390938,0,0.7487508654594421,1,1,1,0.9959205389022827,1,0,0,0,1
https://bsky.app/profile/stevebasnett.bsky.social/post/3m4dlrrip4s2o,profanity,neutral,0,0.6433377265930176,0.004198248963803053,0.0182389747351408,0.12396162003278732,0.04046478867530823,0.011803076602518559,0,0.030905792489647865,0,0,0,0.0,0,0,0,0,1
https://bsky.app/profile/darkvander.bsky.social/post/3m4gl6nsiys24,profanity,profanity,1,0.6524263620376587,0.0009875124087557197,0.0130073893815279,0.0019329001661390066,0.03313102573156357,0.011674146167933941,0,0.9551731944084167,1,1,1,0.007215507328510284,0,0,0,0,1
https://bsky.app/profile/okapirouette.bsky.social/post/3m4gqmaeg5c23,neutral,neutral,1,0.07334386557340622,0.0001834982685977593,0.0020906904246658087,0.0005535323289223015,0.0016497712349519134,0.0006353592616505921,0,0.03525107353925705,0,0,0,0.0,0,0,0,1,0
https://bsky.app/profile/flakyfoont.bsky.social/post/3m4gm7vqpjc2o,targeted,targeted,1,0.9941621422767639,0.09596515446901321,0.9396783113479614,0.0014192145317792892,0.9222890138626099,0.025105860084295273,1,0.5104228258132935,1,1,1,0.9979149699211121,1,0,0,1,0
https://bsky.app/profile/deereedbrklyn.bsky.social/post/3m3dbrtcyes2m,profanity,neutral,0,0.003111585509032011,0.00010100754298036918,0.0003106576041318476,9.833017247729003e-05,0.0002740854397416115,0.00016446122026536614,0,0.004706047009676695,0,0,0,0.0,0,0,0,0,1
https://bsky.app/profile/far-far-away.bsky.social/post/3m47g52rews2j,targeted,neutral,0,0.11922162026166916,0.0005707039381377399,0.003084171563386917,0.0007729365606792271,0.012123001739382744,0.011639075353741646,0,0.028735198080539703,0,0,0,0.0,0,0,0,1,0
https://bsky.app/profile/paulsdmcr.bsky.social/post/3m4gqfm7trc2c,targeted,profanity,0,0.6790998578071594,0.003856792114675045,0.5418646931648254,0.0006882951129227877,0.06152474135160446,0.0011475436622276902,1,0.24191489815711975,0,1,1,0.23995961248874664,0,0,0,1,0
https://bsky.app/profile/gameism.bsky.social/post/3m4gnxl4kks22,targeted,targeted,1,0.9895520806312561,0.07932182401418686,0.9442196488380432,0.0015124846249818802,0.8202020525932312,0.01149359904229641,1,0.9947590231895447,1,1,1,0.9979109168052673,1,0,0,0,1
https://bsky.app/profile/sloanelysbeth.bsky.social/post/3m4gpivhk722q,profanity,neutral,0,0.2310628741979599,0.0007437613094225526,0.011538161896169186,0.0015426442259922624,0.010486859828233719,0.010745609179139137,0,0.33648762106895447,0,0,0,0.0,0,0,0,1,0
https://bsky.app/profile/cherie-beachgirl.bsky.social/post/3m3eflsg5hc2l,targeted,targeted,1,0.9958450198173523,0.19735482335090637,0.9805034399032593,0.01629525236785412,0.7152183651924133,0.011394158937036991,1,0.9938241243362427,1,1,1,0.9979520440101624,1,0,0,1,0
https://bsky.app/profile/lotsiah.bsky.social/post/3m3ujgelq7c2m,neutral,profanity,0,0.7144327163696289,0.008136821910738945,0.3463941216468811,0.006107013672590256,0.11952095478773117,0.026981908828020096,1,0.06927243620157242,0,1,1,0.006944810971617699,0,0,0,0,1
https://bsky.app/profile/negativetendencies.bsky.social/post/3ly4qfhato22u,targeted,targeted,1,0.9755950570106506,0.0442761555314064,0.8998777270317078,0.0010658437386155128,0.8270382285118103,0.01511040423065424,1,0.06804153323173523,0,1,1,0.9981186985969543,1,0,0,1,0
https://bsky.app/profile/ookingforward0.bsky.social/post/3m4fjjrnqmk25,profanity,profanity,1,0.9613811373710632,0.06390533596277237,0.8129810690879822,0.010166682302951813,0.6173507571220398,0.15289178490638733,1,0.9985809326171875,1,1,1,0.006324224639683962,0,0,0,0,0
https://bsky.app/profile/stormseazon.bsky.social/post/3lmh6ywdmrk27,targeted,targeted,1,0.9973899722099304,0.3022852838039398,0.9824119210243225,0.002833529142662883,0.9644765257835388,0.05587933957576752,1,0.8816663026809692,1,1,1,0.9980315566062927,1,0,0,0,1
https://bsky.app/profile/harajukustudio.bsky.social/post/3m4g2k5kn3k2h,profanity,profanity,1,0.9778770804405212,0.07671473175287247,0.8062506914138794,0.019073788076639175,0.365206241607666,0.20253700017929077,1,0.9987528324127197,1,1,1,0.006598811596632004,0,0,0,1,0
https://bsky.app/profile/jotata75.bsky.social/post/3m3rye7qwp22w,targeted,neutral,0,0.3697435259819031,0.0031981116626411676,0.22228571772575378,0.0013690046034753323,0.13658295571804047,0.005998176988214254,0,0.0599498450756073,0,0,0,0.0,0,1,1,0,1
https://bsky.app/profile/latinabondageuk.bsky.social/post/3m33xvudaos2k,profanity,profanity,1,0.03348149359226227,0.00015532545512542129,0.0015872863586992025,0.0003229838330298662,0.0012432329822331667,0.00041279770084656775,0,0.9979780316352844,1,1,1,0.0066569168120622635,0,0,0,0,0
https://bsky.app/profile/lahorn28.bsky.social/post/3m4gkjafz5s2q,neutral,neutral,1,0.0019605890847742558,9.147942182607949e-05,0.0002529604535084218,9.682376548880711e-05,0.00021170763648115098,0.00014641635061707348,0,0.030846213921904564,0,0,0,0.0,0,1,1,0,0
https://bsky.app/profile/gunlaigse.bsky.social/post/3m3ybkp2aos2v,targeted,targeted,1,0.9938662648200989,0.23929563164710999,0.9627232551574707,0.018513809889554977,0.8941497206687927,0.49475449323654175,1,0.7503827214241028,1,1,1,0.9980050921440125,1,0,0,1,0
https://bsky.app/profile/blackazzknight.bsky.social/post/3m4ftcqqrnk2x,targeted,targeted,1,0.997928261756897,0.41008585691452026,0.9847059845924377,0.01093992218375206,0.9532615542411804,0.45930254459381104,1,0.8556830286979675,1,1,1,0.9974179267883301,1,0,0,1,0
https://bsky.app/profile/telston.bsky.social/post/3m4gfi7ezzs24,targeted,neutral,0,0.005446641705930233,0.00010008595563704148,0.0004225296142976731,0.00012038728164043278,0.00033950837678276,0.00018941900634672493,0,0.11255231499671936,0,0,0,0.0,0,0,0,0,1
https://bsky.app/profile/polarisoph.bsky.social/post/3m4fjbm33c22n,profanity,profanity,1,0.9289843440055847,0.017431030049920082,0.8410085439682007,0.00166179402731359,0.12908469140529633,0.002695046830922365,1,0.03671778738498688,0,1,1,0.007952791638672352,0,0,0,1,0
https://bsky.app/profile/craigary.bsky.social/post/3m4ewkjg2ec2i,profanity,profanity,1,0.6098763942718506,0.00472107483074069,0.5887506008148193,0.0009277323260903358,0.07695315033197403,0.0018747831927612424,1,0.08883997797966003,0,1,1,0.007210207637399435,0,0,0,1,0
https://bsky.app/profile/angelesbandit.bsky.social/post/3m37o35nk7c2x,targeted,targeted,1,0.9778449535369873,0.08507094532251358,0.9234724640846252,0.004110942594707012,0.8681070804595947,0.06522702425718307,1,0.9927638173103333,1,1,1,0.9980760812759399,1,0,0,0,1
https://bsky.app/profile/koinunokokishin.bsky.social/post/3m4gcivo3us22,profanity,profanity,1,0.8904761672019958,0.007205103524029255,0.5857434868812561,0.001448055263608694,0.13834351301193237,0.0030518146231770515,1,0.857835590839386,1,1,1,0.006571566686034203,0,0,0,1,0
https://bsky.app/profile/charltonlack.bsky.social/post/3m4g6mbev222s,targeted,targeted,1,0.5281384587287903,0.009377911686897278,0.3860730230808258,0.0015338879311457276,0.4215972423553467,0.02561108209192753,1,0.06036236509680748,0,1,1,0.9976207613945007,1,0,0,1,0
https://bsky.app/profile/chloevz.bsky.social/post/3m4feflwi7k2r,targeted,targeted,1,0.9639273881912231,0.05080452933907509,0.8691871762275696,0.0024310238659381866,0.7609462738037109,0.08902116864919662,1,0.9961934089660645,1,1,1,0.9940460920333862,1,0,0,0,0
https://bsky.app/profile/annmarr.bsky.social/post/3m33n7wguis2r,targeted,targeted,1,0.9813902974128723,0.04861266538500786,0.9186112284660339,0.0011914785718545318,0.6784662008285522,0.006332017481327057,1,0.2725939154624939,0,1,1,0.9980675578117371,1,0,0,1,0
https://bsky.app/profile/bellboy905.bsky.social/post/3m423gg3ksc2s,profanity,targeted,0,0.1989479809999466,0.000603140564635396,0.024879587814211845,0.0005022131954319775,0.005046077538281679,0.0015808180905878544,0,0.996380627155304,1,1,1,0.9540430903434753,1,1,1,0,1
https://bsky.app/profile/cinnabunniie.bsky.social/post/3m3dner73b22d,profanity,neutral,0,0.0022417062427848577,8.775200694799423e-05,0.00022507250832859427,9.114801650866866e-05,0.00025089478003792465,0.00015747349243611097,0,0.0056505450047552586,0,0,0,0.0,0,0,0,0,1
https://bsky.app/profile/calko.bsky.social/post/3m2n7bepjzs2k,profanity,profanity,1,0.956409752368927,0.030758406966924667,0.9064026474952698,0.0019899150356650352,0.23953653872013092,0.004022042732685804,1,0.9968070983886719,1,1,1,0.0070123858749866486,0,0,0,0,0
https://bsky.app/profile/dlbidad.bsky.social/post/3m4gp4g4w6k2y,profanity,profanity,1,0.9965915679931641,0.21087989211082458,0.9794899821281433,0.006045002955943346,0.54889976978302,0.012085437774658203,1,0.9963148236274719,1,1,1,0.006907602306455374,0,0,0,1,0
https://bsky.app/profile/wife-devotion.bsky.social/post/3m4glpte2ck2w,profanity,profanity,1,0.7335370779037476,0.001760738785378635,0.08103618770837784,0.0010316853877156973,0.023553255945444107,0.0026714683044701815,0,0.9973989725112915,1,1,1,0.006703808903694153,0,0,0,0,1
https://bsky.app/profile/hyarner.bsky.social/post/3m4ecmyinds2y,targeted,targeted,1,0.9579567909240723,0.02065696381032467,0.8224530816078186,0.001046165474690497,0.719826340675354,0.00547547684982419,1,0.05672517046332359,0,1,1,0.9980202913284302,1,0,0,1,0
https://bsky.app/profile/theepinklady.bsky.social/post/3lqzml3id322p,targeted,targeted,1,0.9897251129150391,0.13102693855762482,0.935973048210144,0.007655022200196981,0.7899423837661743,0.38160058856010437,1,0.0438280813395977,0,1,1,0.9976356029510498,1,0,0,1,0
https://bsky.app/profile/langdongrant.bsky.social/post/3m4gaey3tkc2m,neutral,neutral,1,0.0008414579788222909,0.00010676603415049613,0.00017219777510035783,0.00010940578067675233,0.00018126887152902782,0.00014877392095513642,0,0.2538873553276062,0,0,0,0.0,0,0,0,0,1
https://bsky.app/profile/mjshanklin.bsky.social/post/3m3xehohgdk24,profanity,targeted,0,0.6940479278564453,0.0030794572085142136,0.1905795782804489,0.0026630698703229427,0.04619688168168068,0.007644535508006811,0,0.9489525556564331,1,1,1,0.9820881485939026,1,0,0,0,1
https://bsky.app/profile/minty-hippo.bsky.social/post/3m4gpsiopu227,neutral,neutral,1,0.16734763979911804,0.0017218523425981402,0.19386911392211914,0.00046299645327962935,0.006056631915271282,0.0005671153776347637,0,0.057433851063251495,0,0,0,0.0,0,0,0,0,1
https://bsky.app/profile/bitofbluesky.bsky.social/post/3lg4crgmxb226,profanity,profanity,1,0.9986329674720764,0.6149711012840271,0.9833341240882874,0.07919678092002869,0.8947435021400452,0.7552468776702881,1,0.9986955523490906,1,1,1,0.006543578580021858,0,0,0,1,0
https://bsky.app/profile/juss1.bsky.social/post/3m2veg3kjtk2q,neutral,neutral,1,0.4260448217391968,0.0015973503468558192,0.06063977628946304,0.0022650365717709064,0.020805377513170242,0.0060269455425441265,0,0.046252213418483734,0,0,0,0.0,0,0,0,1,0
https://bsky.app/profile/jakeekiss.bsky.social/post/3m4gq5qa3q22n,profanity,profanity,1,0.5230797529220581,0.002425184240564704,0.3536762595176697,0.0006663259700872004,0.024872884154319763,0.0011304423678666353,1,0.07696311920881271,0,1,1,0.027705835178494453,0,0,0,1,0
https://bsky.app/profile/too-young.bsky.social/post/3m4gpt6qooc2e,profanity,profanity,1,0.4136371314525604,0.0007144605624489486,0.052979081869125366,0.00040294131031259894,0.017874551936984062,0.0005172152887098491,0,0.9916762113571167,1,1,1,0.040295813232660294,0,0,0,0,1
https://bsky.app/profile/alsvid.bsky.social/post/3lmmrtuhphc2c,profanity,targeted,0,0.8185960650444031,0.017956923693418503,0.6965369582176208,0.004526506178081036,0.26791444420814514,0.04128851741552353,1,0.025844138115644455,0,1,1,0.9979889392852783,1,0,0,1,0
https://bsky.app/profile/jimroch.bsky.social/post/3m4gd6xrvck2p,targeted,targeted,1,0.9991056323051453,0.6698254942893982,0.9946415424346924,0.03840458393096924,0.9737340807914734,0.6079638004302979,1,0.4117054343223572,0,1,1,0.9981116056442261,1,0,0,1,0
https://bsky.app/profile/tyzefs.bzh/post/3m4dyaz5gsc2q,neutral,neutral,1,0.0011212496319785714,0.00010123230458702892,0.0002118164557032287,0.00010662318527465686,0.00019606709247455,0.00014162361912894994,0,0.009630322456359863,0,0,0,0.0,0,0,0,0,0
https://bsky.app/profile/melos.bsky.social/post/3m4fggoljss2l,targeted,targeted,1,0.7023178935050964,0.001998182386159897,0.04255462437868118,0.0017215876141563058,0.08340489119291306,0.04402368888258934,0,0.998063862323761,1,1,1,0.9952160120010376,1,0,0,0,1
https://bsky.app/profile/cdnhelp.bsky.social/post/3m4gpyn76d22o,profanity,profanity,1,0.8394052386283875,0.013464170508086681,0.8004398941993713,0.0020182186271995306,0.1265048235654831,0.00581632973626256,1,0.013787543401122093,0,1,1,0.18030880391597748,0,0,0,0,0
https://bsky.app/profile/christianaaaaa.bsky.social/post/3lu5vppxyl22h,profanity,profanity,1,0.9401233792304993,0.023522624745965004,0.8752383589744568,0.001403580536134541,0.2969101071357727,0.003935922868549824,1,0.003169870236888528,0,1,1,0.007977033033967018,0,0,0,0,0
https://bsky.app/profile/nolonine.bsky.social/post/3m4byqjrqas2j,profanity,targeted,0,0.9704281687736511,0.0473281666636467,0.899036169052124,0.0011505235452204943,0.845505952835083,0.01416625827550888,1,0.39600300788879395,0,1,1,0.903196394443512,1,0,0,0,1
https://bsky.app/profile/caffeineandhate.bsky.social/post/3m4gohdbcmc2k,targeted,targeted,1,0.9637160897254944,0.03347143530845642,0.8890904188156128,0.0009937755530700088,0.6855672001838684,0.012294004671275616,1,0.6318973898887634,1,1,1,0.9980387091636658,1,0,0,1,0
https://bsky.app/profile/rodmuscle.bsky.social/post/3m4drw3ensc2j,profanity,profanity,1,0.903070867061615,0.012566179037094116,0.4472903609275818,0.00734533928334713,0.11863839626312256,0.02936931699514389,1,0.9980167150497437,1,1,1,0.00611107237637043,0,1,3,0,0
https://bsky.app/profile/justsecurity.org/post/3m3zd4ngy3s2f,neutral,neutral,1,0.001401123940013349,9.583547216607258e-05,0.00020818557823076844,9.983707423089072e-05,0.00020030050654895604,0.00015260673535522074,0,0.0030728927813470364,0,0,0,0.0,0,1,4,0,1
https://bsky.app/profile/ematt622.bsky.social/post/3m4dtebdmbk2n,profanity,profanity,1,0.03345264866948128,0.00010699279664549977,0.0007385287899523973,0.00018395112419966608,0.0018508100183680654,0.00035423520603217185,0,0.5499927997589111,1,1,1,0.016207745298743248,0,0,0,0,1
https://bsky.app/profile/the-cigar-girl.blacksky.app/post/3m4btu5ryec2b,profanity,targeted,0,0.9680082201957703,0.0372181162238121,0.8920632004737854,0.00212831050157547,0.6092778444290161,0.013831857591867447,1,0.18165431916713715,0,1,1,0.9714221358299255,1,0,0,1,0
https://bsky.app/profile/ladykenoh.bsky.social/post/3luw6hmikek2e,targeted,targeted,1,0.6173030138015747,0.004494004417210817,0.04589042440056801,0.002096883486956358,0.08815808594226837,0.17065760493278503,0,0.9865684509277344,1,1,1,0.9831210374832153,1,0,0,1,0
https://bsky.app/profile/qitqat-bd.bsky.social/post/3m4fwfkubnk2g,targeted,targeted,1,0.997469425201416,0.2718803286552429,0.9854635000228882,0.0030759635847061872,0.9381228089332581,0.018083538860082626,1,0.43429064750671387,0,1,1,0.9981129169464111,1,1,1,0,0
https://bsky.app/profile/akashdom.bsky.social/post/3m4fn36yh3s2a,profanity,profanity,1,0.0010902212234213948,9.68021631706506e-05,0.0001925775286508724,0.00010583146649878472,0.00018788698071148247,0.00013566597772296518,0,0.9981507658958435,1,1,1,0.006895401515066624,0,1,3,0,0
https://bsky.app/profile/southaustinhippy.bsky.social/post/3lzrwmqtxdc2k,profanity,targeted,0,0.9878760576248169,0.0812193974852562,0.9667572975158691,0.0020076700020581484,0.2689121961593628,0.0035399694461375475,1,0.11940183490514755,0,1,1,0.9980826377868652,1,0,0,1,0
https://bsky.app/profile/jonathanlhoward.bsky.social/post/3m4gp6t3dzs2j,targeted,targeted,1,0.7934284806251526,0.010080071166157722,0.7706369161605835,0.0012539314338937402,0.18389515578746796,0.00460077403113246,1,0.01167566329240799,0,1,1,0.9980834722518921,1,0,0,1,0
https://bsky.app/profile/gunbreaker.etheirys.social/post/3m4gbxlorhk2q,neutral,neutral,1,0.133065328001976,0.0003072687250096351,0.0030843326821923256,0.0006005667382851243,0.004962730221450329,0.0047544436529278755,0,0.1687435805797577,0,0,0,0.0,0,0,0,1,0
https://bsky.app/profile/bahmanjazooyeh.bsky.social/post/3m4gmzfvwik2s,targeted,targeted,1,0.980195164680481,0.03865748643875122,0.8978226184844971,0.0007878649048507214,0.7574273347854614,0.007767453324049711,1,0.20554371178150177,0,1,1,0.9980372786521912,1,0,0,1,0
https://bsky.app/profile/thestackscat.bsky.social/post/3m4bqjvb6o22k,profanity,profanity,1,0.9726893305778503,0.1964522749185562,0.9191192984580994,0.025256730616092682,0.7797596454620361,0.48620039224624634,1,0.009747660718858242,0,1,1,0.006518721580505371,0,0,0,1,0
https://bsky.app/profile/ghwubs.bsky.social/post/3m4gl6smjpk2e,profanity,profanity,1,0.7628745436668396,0.005425389390438795,0.4255169928073883,0.0008504181751050055,0.3541375696659088,0.006715663243085146,1,0.021742040291428566,0,1,1,0.5187429189682007,0,0,0,0,0
